idx,sentence,label
31414.0,throws in too many conflicts to keep the story compelling ,0
53453.0,funny scenes ,1
29134.0,"for both the scenic splendor of the mountains and for legendary actor michel serrault , the film ",1
50269.0,like it was co-written by mattel executives and lobbyists for the tinsel industry ,0
32589.0,credit director ramsay for taking the sometimes improbable story and making it feel realistic . ,1
,a derivative collection of horror and sci-fi cliches . ,1
30598.0,"a tapestry woven of romance , dancing , singing , and unforgettable characters ",1
51863.0,not smart ,0
13778.0,"the characters , who are so believable that you feel what they feel ",1
57024.0,that hitler 's destiny was shaped by the most random of chances ,0
60185.0,is a remarkably original work . ,1
28849.0,often food-spittingly ,1
28115.0,"the charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids . ",1
18140.0,'s a bargain-basement european pickup ,0
,is a sweet treasure and something well worth ,1
,be a passable date film ,1
,well-directed and ,1
,crude film ,1
49749.0,taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head ,0
,fights a good fight on behalf of the world 's endangered reefs ,0
22392.0,has delivered a solidly entertaining and moving family drama ,1
,swill ,1
,"yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy . ",0
,downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' pg-13 rating . ,1
9058.0,largely flat and uncreative moments ,0
11949.0,the plot holes ,0
6455.0,falling in love ,1
21372.0,novel ,1
,trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product ,1
,"the ring moderately absorbing , largely for its elegantly colorful look and sound ",1
48529.0,dead-end ,0
,unimpeachable clarity ,1
,", a movie comes along to remind us of how very bad a motion picture can truly be . ",1
20019.0,best short story writing ,1
41515.0,screen presence ,1
,"smartly directed , grown-up film ",1
64392.0,"it 's mildly interesting to ponder the peculiar american style of justice that plays out here , ",1
,'' starts out like a typical bible killer story ,1
36509.0,"crummy , wannabe-hip crime comedy ",0
,is mostly a bore ,1
46676.0,too many characters saying too many clever things and getting into too many pointless situations ,0
26507.0,the most offensive thing about the movie is that hollywood expects people to pay to see it . ,0
9713.0,"( the stage show ) , you still have to see this ! ",1
,the filmmaker 's extraordinary access ,1
46280.0,extremely bad . ,0
,a fairly enjoyable mixture of longest yard ... and the 1999 guy ritchie ,1
37750.0,that makes all the difference . ,1
,"meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , ",1
,"shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper . ",1
,humorous and touching . ,0
,"brown sugar signals director rick famuyiwa 's emergence as an articulate , grown-up voice in african-american cinema . ",0
2738.0,morgen and nanette burstein ,1
16569.0,"is more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run . ",0
,murder ,1
,strong and ,1
13783.0,"yes , i suppose it 's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , ",0
23402.0,"-- lots of boring talking heads , etc. -- ",0
58564.0,is banal in its message and the choice of material to convey it ,0
,dazzle and delight us ,1
64002.0,is just as boring and as obvious ,0
64063.0,maudlin as any after-school special you can imagine ,0
,"a chilly , remote , emotionally distant piece ... so dull ",0
,"like they were lifted from terry gilliam 's subconscious , pressed through kafka 's meat grinder and into buñuel 's casings ",1
3162.0,tasty ,1
,an enjoyable big movie ,0
,"they were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they 'd earn . ",0
57074.0,a sleep-inducing thriller with a single twist that everyone except the characters in it can see coming a mile away . ,0
52249.0,an annoying orgy ,0
14365.0,i 'm actually having a hard time believing people were paid to make it ,0
,electrocute and dismember ,1
,"the movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the holocaust escape story , minac drains his movie of all individuality . ",1
52019.0,with such life-embracing spirit ,1
36163.0,manages to breathe life into this somewhat tired premise . ,1
62830.0,", this clever and very satisfying picture is more accurately chabrolian . ",1
,the script is about as interesting as a recording of conversations at the wal-mart checkout line ,0
24355.0,the highly predictable narrative falls short ,0
,the light-footed enchantment ,1
39494.0,a fascinating curiosity piece -- ,1
,figures out how to make us share their enthusiasm ,1
,more than a little pretentious ,1
64336.0,is not enough to give the film the substance it so desperately needs . ,0
,romantic comedy ,1
22800.0,'s a mystery how the movie could be released in this condition . ,0
,"that for the most part , the film is deadly dull ",1
12364.0,writer-director danny verete 's three tales comprise a powerful and reasonably fulfilling gestalt . ,1
22185.0,last year 's lame musketeer ,0
,"presents nothing special and , until the final act , nothing ",1
57050.0,uncompelling the movie ,0
14477.0,masterpiece . ,1
,does not really ,1
15764.0,"a movie that will thrill you , touch you and make you laugh as well . ",1
30084.0,"a chilly , brooding but quietly ",1
,created a masterful work of art of their own ,1
64609.0,a superlative b movie ,1
,the heart of the film ,0
,"a strong script , powerful direction and ",0
,commanding screen presence ,1
36720.0,cliched dialogue and ,0
,directs this film always keeping the balance between the fantastic and the believable ,1
,"meticulously mounted , exasperatingly well-behaved film , which ticks off kahlo 's lifetime milestones with the dutiful precision of a tax accountant . ",1
23681.0,roman polanski 's autobiographical gesture at redemption is better than ` shindler 's list ' - it is more than merely a holocaust movie . ,1
12121.0,are especially fine . ,1
41707.0,loquacious and dreary piece ,0
,"big , juicy role ",0
39530.0,is a smorgasbord of soliloquies about nothing delivered by the former mr. drew barrymore ,0
543.0,"has the thrown-together feel of a summer-camp talent show : hastily written , underrehearsed , arbitrarily plotted and ",0
,"the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes ",1
,"to the civilized mind , a movie like ballistic : ecks vs. sever is more of an ordeal than an amusement . ",1
,"nothing wrong with performances here , but the whiney characters bugged me ",1
10863.0,if ms. sugarman followed through on her defiance of the saccharine ,0
,major waste ,1
,this equally derisive clunker is fixated on the spectacle of small-town competition . ,0
28651.0,seems like something american and european gay movies were doing 20 years ago . ,0
,"is probably the funniest person in the film , which gives you an idea just how bad it was ",1
,are simply intoxicating ,1
,of one of the best films ,1
,does n't add anything fresh to the myth . ,0
,treat ,1
,charming ,1
,a sour taste in your mouth ,1
,well-structured film ,1
4455.0,"are simply dazzling , ",1
10258.0,from the writing and direction to the soggy performances -- ,0
,", the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster . ",1
24148.0,the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies . ,0
,a spooky yarn of demonic doings on the high seas that works better the less the brain is engaged ,1
28808.0,"were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they 'd earn ",0
35408.0,"unfortunately , it 's also not very good . ",0
34948.0,clumsy ,0
29242.0,of the best war movies ever made ,1
,demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon ,0
,you barely realize your mind is being blown . ,1
,"it is about irrational , unexplainable life and it seems so real because it does not attempt to filter out the complexity ",1
,the fact that it is n't very good ,1
,leaves us laughing ,1
27114.0,the adjective ` gentle ' ,1
,"two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorvino 's limitations as a classical actress ",1
,the powerful ,0
53252.0,"exactly what its title implies : lusty , boisterous and utterly charming . ",1
682.0,target audience has n't graduated from junior high school ,0
,are remarkable . ,1
,should be required viewing for civics classes and would-be public servants alike ,1
,are entertaining and audacious moments ,1
,the modern masculine journey ,1
,"stay with the stage versions , however , which bite cleaner , and deeper ",1
44247.0,is that i truly enjoyed most of mostly martha while i ne ,1
,"this film , like the similarly ill-timed antitrust , ",0
,the chaos of an urban conflagration ,1
,heartfelt comedy ,1
64410.0,smile ,1
21657.0,( and probably should have ,0
,", has solid acting and a neat premise ",1
,an astounding performance ,0
,a very funny romantic comedy ,1
63727.0,` ke burstein ,1
,"for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects ",1
66385.0,now here 's a sadistic bike flick that would have made vittorio de sica proud . ,1
,fluffy neo-noir hiding behind cutesy film references . ,1
,looking for a return ticket to realism ,1
,friends will be friends through thick and thin ,1
60380.0,hashiguchi uses the situation to evoke a japan bustling atop an undercurrent of loneliness and isolation . ,1
,carries you along in a torrent of emotion ,1
56966.0,falls short ,0
,'s fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark . ,0
,all three women deliver remarkable performances . ,1
64245.0,of ` let 's get this thing over with ,0
,cuter ,0
51943.0,obvious . ,0
,the importance of being earnest offers opportunities for occasional smiles and chuckles ,1
56761.0,"dramatically forceful , and beautifully shot ",1
67020.0,liability ,0
,hits the bullseye ,1
50720.0,time is a beautiful film to watch ,1
42373.0,does n't deserve the energy it takes to describe how bad it is . ,0
,human comedy ,1
,a visual delight and a decent popcorn adventure ,1
,"a charming , banter-filled comedy ",1
7687.0,somebody might devote time to see it ,0
57765.0,a fantastic dual performance from ian holm ,1
118.0,"unpretentious , charming , quirky , original ",1
,we 're drawn in by the dark luster . ,0
,"the uninspired scripts , acting and direction ",1
27969.0,"a smart , sassy and exceptionally charming romantic comedy . ",1
66683.0,the top of their lungs ,1
,that catches you up in something bigger than yourself ,1
,"is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up . ",0
,way to make j.k. rowling 's marvelous series into a deadly bore ,0
33676.0,'ll wait in vain for a movie to happen ,0
,ca n't recommend it ,1
19930.0,its laziest ,0
,no longer recognizes the needs of moviegoers for real characters and compelling plots ,1
60399.0,at the very least ,0
,art-house gay porn film ,0
6044.0,the soulful development ,1
23896.0,"there are some fairly unsettling scenes , but ",0
2703.0,have given this movie a rating of zero ,0
,stinks so badly of hard-sell image-mongering you ,1
11775.0,wise and knowing ,1
,is particularly impressive ,1
,it should be done cinematically ,1
49113.0,"tells a sweet , charming tale of intergalactic friendship ",1
,designed to make you feel guilty about ignoring what the filmmakers clearly believe ,1
35660.0,just for sitting through it ,0
,to cover up the yawning chasm where the plot should be ,1
,", the film has an odd purity that does n't bring you into the characters so much as it has you study them . ",1
,always keeping the balance between the fantastic and the believable ,1
,"the too-hot-for-tv direct-to-video/dvd category , ",1
15365.0,exciting new filmmaker ,1
,japanese director shohei imamura 's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime . ,1
,generates ,1
,of quirky characters and an engaging story ,1
,are rich veins of funny stuff in this movie ,1
59944.0,worst ,0
,offers opportunities for occasional smiles and ,1
12720.0,director michael cacoyannis ,1
,though jay roach directed the film from the back of a taxicab ,1
26923.0,hollywood trap ,0
,"a sour taste in one 's mouth , ",1
,hazy high ,1
29983.0,the movie is so thoughtlessly assembled . ,1
49834.0,emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds . ,1
21784.0,"gets vivid , convincing performances from a fine cast , and ",1
54804.0,"the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing . ",0
,of the finest films of the year ,1
25329.0,is the most visually unappealing ,0
25024.0,the highest power ,1
,has thankfully ditched the saccharine sentimentality of bicentennial man in favor of an altogether darker side . ,1
47942.0,deliver a great story ,1
24727.0,most slyly exquisite ,1
,"dumb , narratively chaotic , visually sloppy ... ",1
,true pleasure . ,1
,"demonstrates the unusual power of thoughtful , subjective filmmaking ",0
,"writer/director walter hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable . ",0
1081.0,"a perceptive , good-natured movie ",1
,an unsympathetic hero ,1
55687.0,almost in a class with that of wilde ,1
,"a story that zings all the way through with originality , humor and pathos ",1
43483.0,unfolds as one of the most politically audacious films of recent decades ,1
43132.0,in the best way ,1
,"warm , inviting , ",1
58180.0,"( dong ) makes a valiant effort to understand everyone 's point of view , and he does such a good job of it that family fundamentals gets you riled up ",1
,effectively chilling ,1
20721.0,femme fatale offers nothing more than a bait-and-switch that is beyond playing fair with the audience . ,0
,is even worse than i imagined a movie ever could be ,1
53725.0,of period drama and flat-out farce that should please history fans ,1
,"well , it probably wo n't have you swinging from the trees hooting it 's praises , but it 's definitely worth taking a look . ",1
,hostile ,1
,epic treatment of a nationwide blight that seems to be ,1
,of the most important and exhilarating forms of animated filmmaking since old walt ,0
49028.0,what 's missing from this material is any depth of feeling ,0
46313.0,banged their brains into the ground so frequently ,0
24570.0,adventure movie ,1
63903.0,its most glaring ,0
,enough innovation or pizazz ,0
,it finds its moviegoing pleasures in the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice . ,1
,disparate funny moments ,1
21408.0,by that old familiar feeling of ` let 's get this thing over with ' ,0
1371.0,does pack some serious suspense . ,1
,the magnificent swooping aerial shots ,1
,a beguiling evocation ,1
30193.0,... hypnotically dull . ,0
,"is a gentle film with dramatic punch , a haunting ode to humanity ",0
48702.0,devotees ,1
2410.0,want to watch if you only had a week to live ,1
26905.0,shamefully ,0
,was followed by the bad idea ,0
,"the storytelling may be ordinary , but the cast is one of those all-star reunions that fans of gosford park have come to assume is just another day of brit cinema . ",1
12607.0,"incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ",0
,family-friendly comedy ,1
35298.0,"it might be ` easier ' to watch on video at home , but that should n't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience ",1
34027.0,does n't reach them ,0
,one step further ,1
,alfred hitchcock 's imaginative flight ,1
,just another disjointed ,1
47482.0,"mushy , existential exploration ",0
62757.0,about thoroughly vacuous people ,0
49156.0,even the corniest ,0
39924.0,generates plot points ,1
,-- but it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while . ,1
33365.0,denied her own athleticism by lighting that emphasizes every line and sag ,0
16629.0,"'s a terrible movie in every regard , and utterly painful to watch ",0
,a cinematic corpse ,1
,will be friends through thick and thin ,1
,", tender and heart-wrenching ",0
42880.0,sappy ,0
27706.0,"compared to the movie 's contrived , lame screenplay and listless direction ",0
4041.0,"do all three quite well , ",1
65134.0,features some decent performances ,1
4876.0,contemplation ,1
,"talky , artificial and opaque ... an interesting technical exercise , but a tedious picture ",1
63856.0,remain curious about each other against all odds ,1
,mild hallucinogenic buzz ,1
,compellingly watchable . ,0
,that seems twice as long as its 83 minutes ,1
,quiet family drama ,0
,"shows holmes has the screen presence to become a major-league leading lady , ( but ) the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that 's scarcely a surprise by the time ",1
,lying ,1
,"it 's hard to quibble with a flick boasting this many genuine cackles , but notorious c.h.o. still feels like a promising work-in-progress . ",1
,'s a minor treat ,1
11862.0,a live-wire film that never loses its ability to shock and amaze . ,1
,this pretty watchable ,0
31358.0,contrived and predictable ,0
36313.0,should be thrown back in the river ,0
,is nothing short of a great one . ,1
,think of a film more cloyingly sappy than evelyn ,1
,the flaws ,1
,characteristically startling visual style and an almost palpable sense of intensity ,1
,because the movie is ugly to look at and not a hollywood product ,1
,univac-like script machine ,0
32822.0,"even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time ",1
5643.0,is so prolonged and boring it is n't even close to being the barn-burningly bad movie it promised it would be ,0
63843.0,well-crafted psychological study ,1
40997.0,roman polanski 's autobiographical gesture at redemption is better than ` shindler 's list ' - it is more than merely a holocaust movie ,1
34530.0,punchy dialogue ,1
,from any movie with a `` 2 '' ,0
,we 're looking back at a tattered and ugly past with rose-tinted glasses ,1
20772.0,loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into ,0
,'s a rock-solid little genre picture ,0
,"drama , ",0
,one of the best ,1
,its poignant and uplifting story ,1
,wonderful fencing scenes and ,1
35828.0,by even the corniest and most hackneyed contrivances ,0
59551.0,splashed with bloody beauty as vivid ,1
28601.0,"it 's a very sincere work , ",1
,is n't talking a talk that appeals to me ,1
,"of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties ",0
56447.0,making this queen a thoroughly modern maiden ,1
,in the arguments of competing lawyers ,1
,"the idea of making kahlo 's art a living , breathing part of the movie , often catapulting the artist into her own work ",1
15880.0,"'ve seen in a while , a meander through worn-out material ",0
,equally impressive ,1
,of inept filmmaking ,1
65045.0,"i 've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama . ",0
30345.0,were the people who paid to see it . ,0
,a solid and refined piece of moviemaking imbued with passion and attitude . ,0
,manipulative claptrap ,0
,made to look bad ,0
,overcome the problematic script ,0
58088.0,one-dimensional characters ,0
61626.0,"if hill is n't quite his generation 's don siegel ( or robert aldrich ) , it 's because there 's no discernible feeling beneath the chest hair ; ",0
,", dramatically forceful , and beautifully shot ",1
,a wholesome fantasy for kids ,1
46647.0,", it actually hurts to watch . ",0
33936.0,the perverse pleasure ,1
,"'ll stay with the stage versions , however , which bite cleaner , and deeper . ",1
,a remarkable piece ,0
24675.0,to be engaging ,1
,"the pacing is deadly , the narration helps little and ",1
63431.0,no explanation or even ,0
7368.0,hiding behind cutesy film references ,0
,j.k. rowling 's marvelous series ,0
58451.0,"of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in ",1
,best sex comedy ,1
,having sucked dry the undead action flick formula ,1
,"it is supposed to be , but ca n't really call it a work of art ",0
9064.0,a prison comedy that never really busts out of its comfy little cell ,0
,keeps you ,1
,"a stupid , derivative horror film that substitutes extreme gore for suspense . ",1
,this is one of the best-sustained ideas i have ever seen on the screen . ,0
,allows his cast the benefit of being able to give full performances ... while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself ,0
9359.0,old-fashioned hollywood magic ,1
,"of the cleverest , most deceptively amusing comedies of the year ",1
53018.0,does n't quite know how to fill a frame . ,0
,cool gadgets and creatures ,1
,"'s the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name ",0
54795.0,falls flat as a spoof ,0
,rejected as boring before i see this piece of crap again ,1
,unsurprisingly ,0
6934.0,too much ,0
,a sub-formulaic slap in the face ,1
,throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull ,1
,"it 's a terrible movie in every regard , and utterly painful to watch . ",1
13881.0,of this and that -- whatever fills time -- with no unified whole ,0
36567.0,is widely seen and debated with appropriate ferocity and thoughtfulness ,1
,is richer than anticipated ,1
362.0,this frozen tundra soap opera ,0
,is all too predictable and far too cliched ,1
43360.0,noble ,1
63303.0,a strong first act ,1
53727.0,a compelling pre-wwii drama ,1
3137.0,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes . ",1
46500.0,i encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale -- you wo n't be sorry ! ,1
20591.0,"the sum of all fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over cold war paranoia . ",0
12550.0,delving ,1
,"vivid characters and a warm , moving message ",1
35498.0,exudes ,1
9658.0,very sluggish pace ,0
,"sweet , funny , charming , and ",1
,unsatisfying muddle ,1
43366.0,"is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations . ",1
,really awful ,1
,uptight ,1
,with absurdly inappropriate ` comedy ' scenes ,0
,the first five minutes will have you talking 'til the end of the year ! ,0
54694.0,going through the motions ,0
,got me grinning ,1
12352.0,do n't know whether to admire the film 's stately nature and call it classicism or be exasperated by a noticeable lack of pace ,0
,"seems uncertain whether it wants to be an acidic all-male all about eve or a lush , swooning melodrama in the intermezzo strain ",0
31069.0,most thoughtful ,1
45343.0,inspires more than an interested detachment ,1
36056.0,a touching drama about old age and grief with a tour de force performance by michel piccoli . ,1
2627.0,"the title , alone , should scare any sane person away . ",0
30847.0,"michael moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making ",1
37714.0,a sweetly ,1
36146.0,'s a rather listless amble down ,0
45144.0,serve the work especially well ,1
,'re the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix ,1
,"it 's leaden and predictable , and laughs are lacking . ",1
6406.0,for exploiting the novelty of the `` webcast ,0
17607.0,"an incredibly heavy-handed , manipulative dud ",0
,little more than a screenful of gamesmanship that 's low on both suspense and payoff ,1
,'s rare for any movie to be as subtle and touching as the son 's room ,1
,a film of ideas and wry comic mayhem ,1
,torn away from the compelling historical tale to a less-compelling soap opera ,1
,thanks to a small star with big heart ,1
20440.0,the legendary wit 's classic mistaken identity farce ,0
20459.0,"the premise of `` abandon '' holds promise , ... but its delivery is a complete mess ",0
,lives up ,1
23685.0,entirely successful ,1
30678.0,bad improvisation exercise ,0
9123.0,"is little question that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out . ",1
,one of the most entertaining monster movies in ages ,0
,"a popcorn film , not a must-own , or even a must-see ",1
2394.0,of the smarter offerings the horror genre ,1
,"please , someone , stop eric schaeffer before he makes another film . ",1
,", remains surprisingly idealistic ",1
,one of the worst titles in recent cinematic history ,1
36406.0,"triple x is a double agent , and he 's one bad dude ",1
,it is more than merely a holocaust movie ,1
12756.0,", ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast . ",1
,"is a powerful , naturally dramatic piece of low-budget filmmaking . ",0
,thought-provoking and even an engaging mystery ,0
,obviously has its merits ,1
52215.0,"as an articulate , grown-up voice in african-american cinema ",1
,to portray its literarily talented and notorious subject as anything much more than a dirty old man ,1
,plot and pornographic way ,0
31226.0,who has n't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him ,1
51759.0,"'s serious , poetic , earnest and -- sadly -- dull . ",0
,a delightful entree ,1
33379.0,"even if you 're an agnostic carnivore , you can enjoy much of jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced monty pythonesque flavor . ",1
26326.0,"a charming , banter-filled comedy ... ",1
834.0,an incredibly layered and stylistic film ,1
65161.0,"hence , storytelling is far more appealing ",1
,an intelligent romantic thriller of a very old-school kind of quality . ,1
25703.0,"is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents ",0
,often funny ,0
,that tries too hard to be emotional ,1
20439.0,flexible ,1
,"terror by suggestion , rather than the overuse of special effects ",1
,-- being real -- ,1
,"revigorates the mind to see a feature that concentrates on people , a project in which the script and characters hold sway . ",0
,soft-porn ,0
57273.0,yeah ,1
,could be the worst film a man has made about women since valley of the dolls . ,1
,the author 's devotees will probably find it fascinating ; others may find it baffling . ,0
,"seagal ran out of movies years ago , ",1
,but film buffs should get to know ,1
,welcomes ,1
,advantage ,1
,irredeemably awful ,1
,distinguished and thoughtful film ,0
39618.0,"with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds ",1
34379.0,a hundred of them can be numbing ,0
31910.0,scariest movie ,1
6716.0,'s absolutely amazing ,1
21325.0,is elevated by michael caine 's performance as a weary journalist in a changing world ,1
,are certainly welcome ,1
28831.0,"can explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere ",0
82.0,", like life , is n't much fun without the highs and lows ",1
,working from a surprisingly sensitive script co-written ,0
,", should n't the reality seem at least passably real ? ",1
49948.0,a true talent ,1
59831.0,then this first film to use a watercolor background since `` dumbo '' certainly ranks as the most original in years . ,1
42770.0,mishmash ,0
,give them credit for : the message of the movie ,0
51402.0,before indigestion sets ,0
,for but a few seconds ,1
52484.0,anachronistic phantasms haunting the imagined glory of their own pasts ,1
53668.0,"a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience ",1
38213.0,compelling storyline ,1
,"at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- ",1
1204.0,"that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing ",1
,one of the best films ,1
3590.0,", ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . ' ",0
44169.0,sleepwalk through vulgarities in a sequel you can refuse . ,0
,"be best appreciated by those willing to endure its extremely languorous rhythms , waiting for happiness ",1
,genuinely moving and wisely unsentimental drama ,1
24396.0,is sufficiently funny ,1
,"( kline 's ) utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code , and as a flawed human being who ca n't quite live up to it ",1
33141.0,"by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out ",1
65926.0,their computer-animated faces are very expressive . ,1
,combine into one terrific story with lots of laughs ,1
,suspenseful enough ,1
,is a commanding screen presence ,1
,"little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding ",1
,similarly themed ,1
,in the worst elements of all of them ,0
,"an unmistakable , easy joie ",1
52932.0,if it belongs on the big screen ,1
29486.0,"creates a drama with such a well-defined sense of place and age -- as in , 15 years old -- that the torments and angst become almost as operatic to us as they are to her characters ",1
59216.0,"slightly sunbaked and summery mind , sex and lucia may well prove diverting enough . ",1
59326.0,morbid ,0
55199.0,beat-the-clock thriller ,1
,below expectations ,1
,most pleasurable movies ,0
33689.0,message-mongering moralism ,0
34456.0,more bizarre ,0
,"it sticks rigidly to the paradigm , rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations . ",1
,is an action film that delivers on the promise of excitement ,0
44154.0,without any of its satirical ,0
9384.0,"is sandler running on empty , repeating what he 's already done way too often . ",0
,this nicholas nickleby finds itself in reduced circumstances -- and ,1
1808.0,subjugate truth ,1
22386.0,"smart , romantic drama ",1
,"that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness ",1
,want my money back . ,0
,subtle and richly ,1
,deserve but rarely receive it ,0
50507.0,what he does best ,1
38937.0,us watch as his character awakens to the notion that to be human is eventually to have to choose ,1
63704.0,", though , there is a really cool bit -- the movie 's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized . ",1
,make for some robust and scary entertainment . ,1
,"a star , nor why he keeps being cast in action films when none of them are ever any good ",1
17747.0,a fairy tale ,1
,the mystery of four decades back the springboard for a more immediate mystery in the present ,0
20912.0,will probably be a talky bore . ,0
63329.0,an excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay ,0
2566.0,"a vivid , thoughtful , unapologetically raw coming-of-age tale ",1
,as happy listening to movies ,1
,reflected in almost every scene ,1
,captures the dry wit that 's so prevalent on the rock ,1
,introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix ,1
26696.0,bittersweet camaraderie and history ,1
,"seriously , folks , it does n't work . ",1
,has definite weaknesses ,1
42220.0,"thoroughly enjoyable , heartfelt ",1
,`` sorority boys '' was funnier ,1
8230.0,into an inhalant blackout ,0
55617.0,'d be hard pressed to think of a film more cloyingly sappy than evelyn this year . ,0
54146.0,the holes in this film remain agape -- ,0
,with complicated plotting and banal dialogue ,1
,"powerful , naturally dramatic ",0
,cold ,1
,"instead of a witty expose on the banality and hypocrisy of too much kid-vid , we get an ugly , mean-spirited lashing out by an adult who 's apparently been forced by his kids to watch too many barney videos . ",1
,"the screenplay by james eric , james horton and director peter o'fallon ... is so pat it makes your teeth hurt . ",1
27093.0,'s an energy to y tu mamá también . ,1
,the movie winds up feeling like a great missed opportunity . ,1
,choppiness ,1
,wrong reasons ,1
43236.0,", ms. shreve 's novel proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast . ",0
,messing ,1
,of our best actors ,0
24331.0,'s nothing interesting in unfaithful ,0
64500.0,"despite a fairly slow paced , almost humdrum approach to character development ",0
,the visceral excitement ,1
10730.0,"the most moronic screenplays of the year , ",0
22694.0,it 's certainly an honest attempt to get at something ,1
,profanity and violence ,1
50549.0,held my attention ,1
,spreads them pretty thin ,1
,"quickly losing its focus , point and purpose in a mess of mixed messages , over-blown drama and bruce willis with a scar ",1
36023.0,have stayed there ,1
25783.0,laughs and not the last time ,1
,the wounds of the tortured and self-conscious material ,1
66133.0,coos beseechingly at you ,1
63364.0,whip-smart ,1
46940.0,"'ll stay with the stage versions , however , which bite cleaner , and deeper ",0
,being earnest '' overcome its weaknesses ,1
