idx,sentence,label
1013,"despite its dry wit and compassion , the film suffers from a philosophical emptiness and maddeningly sedate pacing . ",0
65643,deeply felt fantasy of a director 's travel through 300 years of russian history . ,1
24473,a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apart . ,1
17568,leave a large dog alone ,0
11556,study that made up for its rather slow beginning by drawing me into the picture ,1
21959,", natural acting ",1
10886,invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of god ,0
66578,"nelson 's intentions are good , but the end result does no justice to the story itself . ",0
37822,"feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end ",0
56447,making this queen a thoroughly modern maiden ,1
43360,noble ,1
38392,bland ,0
29486,"creates a drama with such a well-defined sense of place and age -- as in , 15 years old -- that the torments and angst become almost as operatic to us as they are to her characters ",1
6989,", '' derrida is an undeniably fascinating and playful fellow . ",1
36212,an adventure story and history lesson ,1
65160,"'s plotless , shapeless ",0
17543,so much first-rate talent ,1
37441,possibly will enjoy it ,1
4946,is all the more remarkable because it ,1
24466,term an `` ambitious failure ,0
55220,such a mountain of clichés and borrowed images ,0
38518,a raunchy and frequently hilarious follow-up to the gifted korean american stand-up 's i 'm the one that i want . ,1
1727,neither romantic nor comedic ,0
26736,an epic four-hour indian musical about a cricket game ,1
20456,like real people ,1
8199,", i could feel my eyelids ... getting ... very ... heavy ... ",0
10627,manner and flamboyant style ,1
18230,'s lots of cool stuff packed into espn 's ultimate x. ,1
46659,whole family ,1
50516,"makes up for in drama , suspense , revenge , and romance ",1
47591,under its own thinness ,0
54238,"we never truly come to care about the main characters and whether or not they 'll wind up together , and michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest . ",0
1196,lacks both a purpose and a strong pulse ,0
53459,his intellectual rigor or ,1
33539,maintains your sympathy for this otherwise challenging soul by letting you share her one-room world for a while . ,1
25183,", twisty yarn ",1
52887,please fans of chris fuhrman 's posthumously published cult novel ,1
28669,an off-beat and fanciful film about the human need for monsters to blame for all that is amiss in the world . ,1
10382,the double-cross that made mamet 's `` house of games '' and last fall 's `` heist '' so much fun ,1
8244,into a grim future that does n't come close to the level of intelligence and visual splendor that can be seen in other films ,0
6979,emotional gravity ,1
4611,the extraordinarily rich landscape ,1
50574,"a visionary marvel , but it 's lacking a depth in storytelling usually found in anime like this . ",0
3987,sounds like horrible poetry ,0
20954,this an eminently engrossing film ,1
63936,"an earnest , roughshod document ",1
58810,this gorgeous film a must for everyone from junior scientists to grown-up fish lovers ,1
47165,a workable primer ,1
46087,"it 's usually a bad sign when directors abandon their scripts and go where the moment takes them , ",0
39504,realistic ' ,1
20961,this ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it . ,0
30386,a humorless journey into a philosophical void . ,0
60052,viva le resistance ! ,1
18544,ugly to look at and not a hollywood product ,0
60963,a large dose of painkillers ,0
47607,most battered women ,0
46037,lacks a sense of dramatic urgency ,0
36322,highly spirited ,1
28454,a summer-camp talent show : hastily written ,0
19459,understated piece ,1
9306,the best date movie of the year ,1
36258,romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrong . ,0
6570,a feel-bad ending ,0
16456,"this woefully hackneyed movie , directed by scott kalvert , ",0
37599,is enough originality in ` life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens . ,1
1538,a rote exercise in both animation and storytelling . ,0
42581,chore to sit through -- despite some first-rate performances by its lead ,0
32733,there is no substitute for on-screen chemistry ,1
61844,a pleasant piece of escapist entertainment . ,1
17019,is completely ,1
3561,"the plot has a number of holes , ",0
5585,'s funniest and most likeable movie in years . ,1
56223,that such a horrible movie could have sprung from such a great one ,0
60308,the result is an ` action film ' mired in stasis . ,0
56549,"'s a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score ",1
7083,his most sparkling ,1
27935,"historically significant , and personal , episode ",1
62623,"about motives and context , which drains it of the dramatic substance that would shake us in our boots ( or cinema seats ) ",1
53352,'s a very sincere work ,1
5808,people to whom the idea of narrative logic or cohesion is an entirely foreign concept ,0
56800,rescue brown sugar from the curse of blandness ,0
36304,the intricate preciseness ,1
17685,into such fresh territory ,1
61929,'s kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers ,1
47375,that makes the film seem like something to endure instead of enjoy ,0
6816,a heroic tale ,1
39384,wo n't be disappointed ,1
2079,a spirited film ,1
21754,a bit of heart and unsettling subject matter ,1
30499,prostituted muse ,0
41216,"it is a popcorn film , not a must-own , or even a must-see . ",0
46520,", with some glimpses of nature and family warmth , time out is a discreet moan of despair about entrapment in the maze of modern life . ",0
17630,the franchise 's best years are long past ,0
32082,hideous yellow ,0
67085,"caffeinated , sloppy ",0
51184,millions of eager fans ,1
55409,"with a jarring , new-agey tone creeping into the second half ",0
60233,has become one of our best actors ,1
57953,dumbness ,0
55114,the scruffy sands of its titular community ,0
53933,completely forgettable ,0
9714,give i am trying to break your heart an attraction it desperately needed ,0
680,emotional seesawing ,0
66827,"if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness ",0
11929,boasts a handful of virtuosic set pieces and ,1
9111,return to form for director peter bogdanovich ,1
2708,"there 's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence . ",1
48933,"as part of mr. dong 's continuing exploration of homosexuality in america , family fundamentals is an earnest study in despair . ",1
61529,its proper home ,1
4798,", interestingly told film . ",1
56264,"want to see another car chase , explosion or gunfight again ",0
37212,: celebrity cameos do not automatically equal laughs . ,0
14562,crummy . ,0
22431,the hard-to-predict and absolutely essential chemistry ,1
6710,"it 's up to ( watts ) to lend credibility to this strange scenario , and her presence succeeds in making us believe . ",1
29794,have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd ,0
54912,than i 'd expected it to be ,1
21729,the lack of naturalness makes everything seem self-consciously poetic and forced ... it 's a pity that ( nelson 's ) achievement does n't match his ambition . ,0
55754,`` a '' range ,1
61510,a cesspool ,0
51934,truly distinctive and ,1
8706,far less sophisticated ,0
64623,a winning piece ,1
65450,"a lot of static set ups , not much camera movement , and most of the scenes ",0
66851,mildly amusing ,1
47945,"over-the-top , and amateurish . ",0
16209,an often intense character study about fathers ,1
8491,the heroes of horror movies try to avoid ,0
49145,rooting for the monsters in a horror movie ,0
25053,you might as well be watching a rerun ,0
62539,illustrates ,1
31881,amused and entertained by the unfolding of bielinsky 's ,1
9342,mark it takes an abrupt turn into glucose sentimentality and laughable contrivance . ,0
28138,reveals how we all need a playful respite from the grind to refresh our souls . ,1
50952,another `` best man '' ,1
22360,thornier ,0
4358,extraordinary debut from josh koury . ,1
4912,this movie has the usual impossible stunts ... but it has just as many scenes that are lean and tough enough to fit in any modern action movie . ,1
1828,a dazzling dream of a documentary ,1
6317,wicked ,1
14199,"also like its hero , it remains brightly optimistic , coming through in the end ",1
5722,"humor , warmth , ",1
23989,an out of place metaphor ,0
27044,in its over-the-top way ,1
38975,genuine dramatic impact ,1
35740,determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering ,0
11871,that made up for its rather slow beginning by drawing me into the picture ,1
26737,offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar ,0
2050,the high infidelity ,0
32115,palatable presentation ,1
47775,the film sits with square conviction and touching good sense on the experience of its women ,1
14571,why lee 's character did n't just go to a bank manager and save everyone the misery ,0
28795,"acted , quietly affecting cop drama ",1
9915,"signposts marking the slow , lingering death of imagination ",0
49748,funny and light ,1
50408,the events of the film are just so weird that i honestly never knew what the hell was coming next . ,0
45607,"rank as one of the cleverest , most deceptively amusing comedies of the year ",1
61886,in freshening the play ,1
13350,often watchable ,1
64323,is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love ,1
33457,`` barbershop '' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story . ,1
30798,stock up on silver bullets for director neil marshall 's intense freight train of a film . ' ,1
6949,in the art of impossible disappearing/reappearing acts ,1
15114,worthless ,0
11156,the imax screen enhances the personal touch of manual animation . ,1
60692,to accommodate to fit in and gain the unconditional love she seeks ,1
1132,"everything 's serious , poetic , earnest and -- sadly -- dull . ",0
9078,unsuccessful attempt ,0
48613,feels stitched together from stock situations and characters from other movies . ,0
46975,the ridiculous dialog or the oh-so convenient plot twists ,0
61272,remarkably accessible and haunting film ,1
63327,despite the mild hallucinogenic buzz ,0
13422,watching spy ,1
44814,"a depraved , incoherent , instantly disposable piece of hackery . ",0
54698,are every bit as distinctive as his visuals . ,1
7230,this obscenely bad dark comedy ,0
61135,has something a little more special behind it : music that did n't sell many records but helped change a nation ,1
31259,to ride the big metaphorical wave that is life -- wherever it takes you ,1
10582,is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold . ,0
61035,the powerful success of read my lips with such provocative material ,1
60903,like a non-stop cry for attention ,0
19096,"scotland , pa would be forgettable if it were n't such a clever adaptation of the bard 's tragic play . ",1
62187,being about nothing is sometimes funnier than being about something ,1
26249,bypassing no opportunity to trivialize the material ,0
10699,corny ,0
27997,"she looks like the six-time winner of the miss hawaiian tropic pageant , so i do n't know what she 's doing in here ",1
23017,do anything ,0
30678,bad improvisation exercise ,0
35643,"a relentless , bombastic and ultimately empty world war ii action flick . ",0
20132,... the movie feels stitched together from stock situations and characters from other movies . ,0
16184,just seem like a bad idea from frame one ,0
53536,so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots . ,0
10485,should be able to appreciate the wonderful cinematography and naturalistic acting . ,1
14908,horribly depressing and not very well done ,0
44547,raunchy and ,0
38756,are nearly impossible to care about ,0
9446,even cranky adults may rediscover the quivering kid inside ,1
28276,"a mostly magnificent directorial career , clint eastwood 's efficiently minimalist style ",1
30600,of the elements that will grab you ,1
25215,satire lucky break ,1
50939,... is dudsville . ,0
33742,"that neither protagonist has a distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks . ",0
54098,actually hurts to watch . ,0
48796,something different ,1
11185,want to smash its face in ,0
19963,"ourside the theater roger might be intolerable company , but inside it he 's well worth spending some time with ",1
13146,"adults , other than the parents ... will be hard pressed to succumb to the call of the wild . ",0
55350,that this is one summer film that satisfies ,1
54886,goes to absurd lengths to duck the very issues it raises ,0
28854,offering an original ,1
27923,"no charm , no laughs , no fun ",0
23328,"funny , ",1
17015,"might want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead ",0
4835,"is a much better mother-daughter tale than last summer 's ` divine secrets of the ya-ya sisterhood , ' but that 's not saying much ",0
25342,does n't add up ,0
47299,"miyazaki 's nonstop images are so stunning , and ",1
10808,i have returned from the beyond to warn you : ,0
67176,involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film ,0
29426,you wo n't be talking about the film once you exit the theater ,0
7896,slightly pokey ,0
35920,"but because it has a bigger-name cast , it gets a full theatrical release ",1
54553,what annoyed me most about god is great ,0
24596,"on the evidence before us , the answer is clear : not easily and , in the end , not well enough . ",0
65382,enough innovation or pizazz ,1
48014,will have you talking 'til the end of the year ! ,1
25860,making it one of the year 's most enjoyable releases ,1
30698,"undercut by the brutality of the jokes , most at women 's expense ",0
66552,"this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture ",1
25939,it 's all the stronger because of it ,1
26385,"if you 're not fans of the adventues of steve and terri , you should avoid this like the dreaded king brown snake . ",0
37853,its charms ,1
23019,funny ( sometimes hilarious ) comedy ,1
26143,"on the cinematic front , look no further than this 20th anniversary edition of the film that spielberg calls ",1
44843,a really good premise is frittered away in middle-of-the-road blandness . ,0
8894,may just end up trying to drown yourself in a lake afterwards ,0
47614,is elevated by michael caine 's performance as a weary journalist in a changing world . ,1
22534,nothing funny in this every-joke-has - been-told-a - ,0
31331,by turns numbingly dull-witted and disquietingly creepy . ,0
60293,"it will be , and in that sense is a movie that deserves recommendation ",1
3586,the gentle comic treatment ,1
50948,see this piece of crap ,0
52375,then go see this delightful comedy . ,1
58550,but it 's great cinematic polemic ,1
33870,that 's pure entertainment ,1
11174,an hour and a half of joyful solo performance ,1
49683,survives intact in bv 's re-voiced version . ,1
19503,gentle and biting ,1
48355,his characters -- if that 's not too glorified a term -- ,0
6012,"far too clever by half , howard 's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another . ",0
58762,", intellectually and logistically a mess . ",0
1633,"it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but ",1
1367,of this dog of a movie ,0
56179,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , ",1
1125,"the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake ",0
39391,even if it made its original release date last fall ,0
27794,churn out one mediocre movie ,0
23928,with his inescapable past and uncertain future in a very shapable but largely unfulfilling present ,0
58596,cinematic fluidity and sense ,1
31987,"a most traditional , reserved kind of filmmaking ",1
66412,odd drama ,0
28220,'s a pleasure to have a film like the hours as an alternative . ,1
5656,the milieu is wholly unconvincing ,0
59474,"it 's an effort to watch this movie , but ",1
50357,greatest ,1
12424,that it makes edward burns ' sidewalks of new york look like oscar wilde ,0
16589,comes off as self-parody . ,0
48364,with originality ,1
36368,is strictly routine ,0
17159,immature character ,0
32828,campanella 's competent direction ,1
33872,that segment of the populace that made a walk to remember a niche hit ,1
7812,unrewarding ,0
52733,"sweet , ",1
18450,win a wide summer audience through word-of-mouth reviews ,1
42137,the perfect cure ,1
60734,"warm , inviting , and surprising ",1
3890,"lead actress gaï , she of the impossibly long limbs and sweetly conspiratorial smile , ",1
7151,interesting and at times ,1
43088,from any movie with a `` 2 '' ,0
12145,the wanton slipperiness ,0
35222,the characters never change . ,0
52822,", almost every relationship and personality in the film yields surprises . ",1
39901,but a tedious picture ,0
21834,is why film criticism can be considered work . ,0
3236,will prefer this new version ,1
16018,"would be great to see this turd squashed under a truck , preferably a semi . ",0
42291,"stands as one of the year 's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be . ",1
55658,its passages of sensitive observation ,1
27751,as one of the year 's most intriguing movie experiences ,1
57053,"in manhattan , jennifer lopez 's most aggressive and most sincere attempt ",1
12067,he 's well worth spending some time with ,1
16977,"offer any insights that have n't been thoroughly debated in the media already , back in the dahmer heyday of the mid - '90s ",0
59819,this is one adapted - from-television movie that actually looks as if it belongs on the big screen . ,1
43525,only now it 's begun to split up so that it can do even more damage ,0
31802,adaptation 's success ,1
34591,both the scenic splendor of the mountains ,1
21727,of pointless mayhem ,0
32983,spirit-crushing ,0
43326,damon/bourne or his predicament ,1
3020,"a distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness ",0
27413,punishable by chainsaw ,0
28308,"yielded such a flat , plodding picture ",0
23408,to a superior crime movie ,1
48302,recycled more times ,0
3439,a pathetically ,0
2642,", compressed characterisations and for its profound humanity ",1
20056,claim to express warmth and longing ,1
23481,proves it 's never too late to learn . ,1
51733,unintentionally ,1
37544,"is that rare animal known as ' a perfect family film , ' because it 's about family . ",1
203,only thing to fear about `` fear dot com '' ,0
281,an unorthodox little film noir organized crime story that includes one of the strangest ,1
32371,after next ,1
44619,put on an intoxicating show . ,1
37131,and drab wannabe ,0
17144,"this particular , anciently demanding métier ",1
12625,frequent flurries of creative belly laughs and ,1
38513,darkness ,0
61389,to give the film the substance it so desperately needs ,0
64291,this colorful bio-pic of a mexican icon ,1
44900,suffocating and sometimes almost senseless ,0
24729,"mysterious , sensual ",1
52307,for it other than its exploitive array of obligatory cheap ,0
33548,is undoubtedly one of the finest films of the year . ,1
59720,into a gut-wrenching examination of the way cultural differences and emotional expectations collide ,1
61319,splashed with bloody beauty as vivid as any scorsese has ever given us ,1
31007,luminous ,1
31552,... it 's robert duvall ! ,1
18375,otherwise talented ,1
46486,funny documentary ,1
35060,there 's no palpable chemistry between lopez and male lead ralph fiennes ,0
