idx,sentence,label
2568,"unfortunately , it runs for 170 ",0
6201,"a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people ",0
49218,of characters that bring the routine day to day struggles of the working class to life ,1
47896,'s provocative stuff ,1
18498,a trove of delights ,1
19369,strategies ,1
6685,"seen it all before , ",0
18180,a breath ,1
40983,"i liked the movie , but ",1
36325,self-glorification and ,0
17916,this strangely schizo cartoon ,0
3536,"i must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks . ",1
15078,stay for the credits and see a devastating comic impersonation by dustin hoffman that is revelatory . ,1
59256,grow impatient ,0
30571,'s a sharp movie about otherwise dull subjects . ,1
27434,as a director washington demands and receives excellent performances ,1
14387,too-conscientious ,0
64196,subzero ,0
6151,a dearth of vitality ,0
33208,if even the filmmakers did n't know what kind of movie they were making ,0
16754,"seriously dumb characters , ",0
33813,we just do n't really care too much about this love story . ,0
2975,"fascination , and ",1
23136,"'s very beavis and butthead , yet always ",0
61240,"the familiar , funny surface ",1
32431,the allegory with remarkable skill ,1
19114,"of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress ",1
36262,"unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ... often misconstrued as weakness ",1
9858,", having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary . ",0
45044,this thing works on no level whatsoever for me . ,0
67078,a wildly inventive mixture of comedy and melodrama ,1
600,hip hop beat ,1
7654,a satisfying summer blockbuster and ,1
15557,the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues . ,0
10885,abysmally pathetic ,0
44720,", annoying , heavy-handed ",0
58285,sparse ,0
56672,"a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults ",1
19350,outright newness ,1
35357,"pointless , meandering ",0
36196,"... bright , intelligent , and humanly funny film . ",1
18856,reminds us of our own responsibility ,1
57064,its intended audience -- children -- ,1
28828,'s about as convincing as any other arnie musclefest ,0
17849,reveals a real human soul buried beneath a spellbinding serpent 's smirk ,1
9182,"in an era where big stars and high production values are standard procedure , narc strikes a defiantly retro chord , and outpaces its contemporaries with daring and verve . ",1
14718,looks elsewhere ,0
46200,"repellent to fully endear itself to american art house audiences , ",0
45215,sucking you in ... and making you sweat ,1
63713,is competent ,1
31441,a powerful sequel and one of the best films of the year ,1
21984,paints an absurdly simplistic picture ,0
60284,much interest ,1
38613,sparse instances ,0
53302,hypocritical work ,0
51952,"all in all , a great party ",1
2490,luridly graphic and ,0
3816,"a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense ",1
222,the horror ,0
12481,'s almost impossible not to be swept away by the sheer beauty of his images . ,1
57513,'s endgame ,1
21351,with too little excitement and zero compelling storyline ,0
14631,the russian word for wow !? ' ,1
18815,every suspenseful cliché in the book ,0
60467,updating white 's dry wit to a new age ,1
10915,transforms this story about love and culture ,1
61327,there are times when the film 's reach exceeds its grasp ,0
27964,mind crappy movies ,0
56062,wears its heart on the sleeve of its gaudy hawaiian shirt ,1
5593,the thematic ironies are too obvious and the sexual politics too smug ,0
38806,solid ,1
24036,is like watching an alfred hitchcock movie after drinking twelve beers . ,0
16079,and civic action laudable ,1
64952,as satisfyingly odd and intriguing a tale as it was a century and a half ago ,1
47579,a listless climb down the social ladder ,0
31523,should make it required viewing in university computer science departments for years to come . ,1
36978,"the plot , and a maddeningly insistent and repetitive piano score that made me want to scream ",0
29660,"love , history , memory , resistance and artistic transcendence ",1
14851,from its nauseating spinning credits sequence to a very talented but underutilized supporting cast ,0
20528,staggers between flaccid satire and what ,0
62619,mopes through a dreary tract of virtually plotless meanderings ,0
66623,full of the kind of energy it 's documenting ,1
44289,introduce video as art ,1
27711,'s fun for kids of any age ,1
5100,"do n't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold ",1
10130,charming than in about a boy ,1
42312,terrific setpieces ,1
2132,hoary ,0
9456,coming-of-age portrait ,1
23618,mr. polanski is in his element here ,1
39718,"'s kind of insulting , both to men and women ",0
58089,mostly due to its superior cast ,1
47134,"despite some charm and heart , this quirky soccer import is forgettable ",0
14244,bucked the odds to emerge as an exquisite motion picture in its own right ,1
45128,a nicely ,1
38873,generosity ,1
56505,"a bit of a downer and a little over-dramatic at times , but ",0
53646,the film 's hero is a bore and his innocence soon becomes a questionable kind of inexcusable dumb innocence . ,0
17309,that was a deserved co-winner of the audience award for documentaries at the sundance film festival ,1
64002,is just as boring and as obvious ,0
47221,stiff and schmaltzy and clumsily ,0
8038,as saccharine as it is disposable . ,0
335,"exhilarating , funny and fun . ",1
16196,a screenplay to die for ,1
63431,no explanation or even ,0
43211,such good humor ,1
56712,impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an american-russian armageddon ,1
41621,some robust and scary entertainment ,1
54155,ultimately unpredictable ,1
50339,"is tight and truthful , full of funny situations and honest observations ",1
16180,"the efforts of its star , kline , to lend some dignity to a dumb story are for naught . ",0
57242,'s not that funny -- ,0
27534,there 's no reason to miss interview with the assassin ,1
26592,"that it 's shot on digital video , whose tiny camera enables shafer to navigate spaces both large ... and small ... with considerable aplomb ",1
523,a diverse and astonishingly articulate cast of palestinian and israeli children . ,1
12272,"is probably the funniest person in the film , which gives you an idea just how bad it was ",0
46390,( a ) strong piece of work ,1
9338,", signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype . ",0
26399,"sweet home alabama is n't going to win any academy awards , but this date-night diversion will definitely win some hearts ",1
57022,the gentle comic treatment of adolescent sturm und drang should please fans of chris fuhrman 's posthumously published cult novel . ,1
13400,spied with my little eye ... a mediocre collection of cookie-cutter action scenes and ,0
25896,", the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers . ",1
45950,darkly funny ,1
58349,right at home ,1
36757,increasingly amused ,1
27378,"things that elevate `` glory '' above most of its ilk , most notably ",1
59894,'s kind of sad that so many people put so much time and energy into this turkey ,0
9527,a cut-and-paste of every bad action-movie line in history ,0
13080,intolerant ,1
4297,is beautiful and mysterious ,1
51319,more challenging or depressing ,0
41563,"the most part a useless movie , even with a great director at the helm ",0
7050,is easily ,1
21245,washed out despite all of that ,0
9555,slimed in the name of high art ,0
61312,"the film 's appeal has a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth . ",1
26549,it 's so devoid of joy and energy it makes even jason x ... look positively shakesperean by comparison . ,0
15569,"trouble every day is a success in some sense , but it 's hard to like a film so cold and dead . ",0
29194,the grease ,0
46446,mediocrity ,0
8424,inappropriate ,0
58162,most unpleasant ,0
41663,"funny , moving yarn ",1
23448,-- thoughtfully written ,1
46011,"feels homogenized and a bit contrived , ",0
59734,", consistently funny . ",1
62062,"of an engaging storyline , which also is n't embarrassed to make you reach for the tissues ",1
38250,all its brilliant touches ,1
40917,", eight crazy nights is a total misfire . ",0
41991,went over my head ,0
21001,"often watchable , though goofy and lurid , blast ",1
46361,sincere acting ,1
13598,creeping in others ,0
41046,feels like a cold old man going through the motions . ,0
11572,"rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday ",1
10344,"a horrible , 99-minute ",0
28128,its mind ,1
12197,plodding action sequences ,0
54839,"is the stuff of high romance , brought off with considerable wit ",1
37944,thoughtful movie ,1
66948,far the worst movie ,0
31382,well-written and occasionally challenging social drama ,1
38521,acts like a doofus ,0
20915,"lovely , eerie film ",1
402,"ub equally spoofs and celebrates the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are . ",1
34457,truly ,1
42510,proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies . ,0
47689,the movie 's seams may show ... ,0
23050,undeniably moving ,1
25769,"shows holmes has the screen presence to become a major-league leading lady , ( but ) the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that 's scarcely a surprise by the time ",0
52899,any awards ,1
32737,"too conventional -- lots of boring talking heads , etc. -- to do the subject matter justice ",0
22959,certainly the performances are worthwhile . ,1
39421,is a film -- full of life and small delights -- that has all the wiggling energy of young kitten ,1
23034,'s a lousy one at that . ,0
24316,it is n't quite one of the worst movies of the year . ,0
46000,imagination and authentic christmas spirit ,1
45487,gone more over-the-top instead of trying to have it both ways ,0
53855,"it may scream low budget , but this charmer has a spirit that can not be denied ",1
42931,which awards animals the respect they ,1
10403,"an abyss of clichés , depression and bad alternative music ",0
6985,it 's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original . ,1
45630,transcends their predicament ,1
5808,people to whom the idea of narrative logic or cohesion is an entirely foreign concept ,0
63744,has become apparent that the franchise 's best years are long past . ,0
58705,no real sense of suspense ,0
1677,of more appealing holiday-season product ,1
64563,take its sweet time to get wherever it 's going ,0
35803,a french film with a more down-home flavor . ,1
30751,a nifty plot line ,1
12377,of a so-called ` comedy ' and not laugh ,0
52823,handsome and ,1
63943,"the recording sessions are intriguing , and ",1
46586,"quaid is utterly fearless as the tortured husband living a painful lie , ",1
46517,is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer ,0
61335,all comedy ,1
55365,hack nick davies ,0
11389,the spirits of these young women ,1
25016,impress ,1
50848,a knowing sense of humor ,1
64442,a pleasing verisimilitude ,1
408,and in the best way ,1
21570,is often preachy and poorly acted ,0
59920,black-and-white psychedelia ,1
43251,"exploit its gender politics , genre thrills or inherent humor ",1
15377,"i still like moonlight mile , better judgment be damned . ",1
939,"a faulty premise , ",0
18362,though there 's a clarity of purpose and even-handedness to the film 's direction ,1
59131,duck the very issues it raises ,0
26086,as a ghost story gone badly awry ,0
49583,are likely to be as heartily sick of mayhem as cage 's war-weary marine ,0
46285,'s a road-trip drama with too many wrong turns . ,0
6902,a generic international version of a typical american horror film ,0
44005,in integrating the characters in the foreground into the extraordinarily rich landscape ,1
23171,a lot of talent ,1
17195,can tell you that there 's no other reason why anyone should bother remembering it ,0
59327,bore that tends to hammer home every one of its points . ,0
67175,"the best , ",1
31647,constructed to convey a sense of childhood imagination ,1
33174,this insufferable movie is meant to make you think about existential suffering . ,0
58534,extra points ,1
6691,harris is affecting at times ,1
34193,did n't mean much to me and ,0
15603,of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics ,0
2832,most of the dialogue made me want to pack raw dough in my ears . ,0
26791,"forced drama in this wildly uneven movie , ",0
13371,"has no reason to exist , other than to employ hollywood kids and people who owe favors to their famous parents . ",0
66350,a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness ,0
2287,"itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension ",0
36643,"is that those responsible did n't cut their losses -- and ours -- and retitle it the adventures of direct-to-video nash , and send it to its proper home ",0
10998,'s old-fashioned in all the best possible ways ,1
612,"this gentle , mesmerizing portrait ",1
7236,how ridiculous and money-oriented the record industry really is ,0
63162,"the determination of pinochet 's victims to seek justice , and their often heartbreaking testimony , spoken directly into director patricio guzman 's camera , pack a powerful emotional wallop ",1
47284,"eloquent , deeply felt meditation ",1
56868,already littered with celluloid garbage ,0
63471,"by turns touching , raucously amusing , uncomfortable , and , yes , even sexy ",1
6671,"lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings . ",0
54093,overlong and ,0
5494,to give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once ,1
35455,the new populist comedies that underscore the importance of family tradition and familial community ,1
40669,", overlong , and bombastic ",0
23737,passe ,0
22554,"a movie that , quite simply , should n't have been made ",0
37135,child abuse ,0
12445,"is a lumbering , wheezy drag ... ",0
48064,to split up so that it can do even more damage ,0
53973,essentially a collection of bits -- and they 're all naughty . ,1
23708,perfectly pleasant if slightly pokey comedy ,1
65245,helps little ,0
56580,puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman ,1
50804,babak payami 's boldly quirky iranian drama secret ballot ... ,1
54655,status ,1
16405,bigelow offers some flashy twists and turns that occasionally fortify this turgid fable . ,1
3673,highly uneven ,0
57511,a fall ,0
57600,north or south vietnamese ,1
42376,one big blustery movie ,0
42551,"the same from taiwanese auteur tsai ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films ",1
38648,"most fish stories are a little peculiar , but this is one that should be thrown back in the river ",0
10273,"it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction ",0
24729,"mysterious , sensual ",1
11424,goes on and on to the point of nausea . ,0
7768,manages to deliver a fair bit of vampire fun . ,1
52863,irritating ( at least to this western ear ) ,0
49161,you have a case of masochism and an hour and a half to blow ,0
26509,suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as dahmer ,0
14377,"deep down , i realized the harsh reality of my situation : i would leave the theater with a lower i.q. than when i had entered ",0
16743,drowns in a sea of visual and verbal clichés ,0
18178,robert duvall ,1
16759,"the performances are amiable and committed , and ",1
15660,the film has an infectious enthusiasm ,1
54022,most genuinely sweet films ,1
19793,gentle but insistent ,1
49562,the film in a very real and amusing give-and-take ,1
937,"great to see this turd squashed under a truck , preferably a semi ",0
21180,has actually bothered to construct a real story this time . ,1
37488,you never know where changing lanes is going to take you but it 's a heck of a ride ,1
6157,"it 's leaden and predictable , and ",0
8565,what emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice . ,1
66769,off the path of good sense ,0
1470,", director chris columbus takes a hat-in-hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours . ",0
67004,is n't particularly funny ,0
26058,"is n't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail ",0
58700,malcolm d. lee ,1
21687,"time literally stops on a dime in the tries-so-hard-to-be-cool `` clockstoppers , '' ",0
49346,"of america , history and the awkwardness of human life ",1
6357,hits its mark ,1
48240,hypertime in reverse ,0
25207,been astronomically bad ,0
51477,gentle comedy ,1
65554,tripe ,0
34297,", the movie possesses its own languorous charm . ",1
52380,does n't reveal even a hint of artifice ,0
41454,"its excellent storytelling , ",1
2346,", undisputed scores a direct hit . ",1
37503,been better in this colorful bio-pic of a mexican icon ,1
66004,"left to work with , sort of like michael jackson 's nose ",0
51167,fine music ,1
57759,what begins brightly gets bogged down over 140 minutes . ,0
65142,most intense psychological mysteries ,1
23831,of cheesy dialogue ,0
65069,the beast should definitely get top billing ,1
8501,utterly ridiculous shaggy dog story ,0
4014,bore that tends to hammer home every one of its points ,0
61794,is one reason it 's so lackluster . ,0
22185,last year 's lame musketeer ,0
13671,for the quirky ,1
44423,perfectly captures the wonders and worries of childhood ,1
4374,impress about e.t. ,1
39685,compelling and horrifying story ,1
30621,"such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us `` the skulls '' and last year 's `` rollerball . '' ",1
29205,a powerfully evocative mood ,1
9992,why this project was undertaken ,0
20858,"of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent ",1
42554,hold society in place ,1
50184,splendor ,1
29150,but it 's also disappointing to a certain degree . ,0
67194,the the wisdom and humor of its subjects ,1
16370,it 's too much syrup and not enough fizz ,0
13385,sink the film for anyone who does n't think about percentages all day long ,0
33160,", changing lanes is also a film of freshness , imagination and insight . ",1
32397,tiresome nature ,0
20258,a big heart ,1
4852,all the bad things ,0
38538,may well be the year 's best and most unpredictable comedy ,1
15842,"manages just to be depressing , as the lead actor phones in his autobiographical performance ",0
48049,moviegoing pleasures ,1
595,hopelessly juvenile ,0
12685,"of french hip-hop , which also seems to play on a 10-year delay ",0
58448,"holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks . ",1
39971,adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary . ,1
5788,have banged their brains into the ground so frequently ,0
54089,is a hilarious place to visit ,1
56901,listless and desultory ,0
47745,fairly parochial melodrama ,0
34190,though lan yu lacks a sense of dramatic urgency ,0
63849,"painfully forced , ",0
10205,well-intentioned effort ,1
31303,an average b-movie with no aspirations to be anything more . ,0
30867,more recent successes ,1
3077,the movie dragged on ,0
9744,"the year 2002 has conjured up more coming-of-age stories than seem possible , but take care of my cat emerges as the very best of them . ",1
41801,"mysterious , sensual , emotionally intense , and ",1
64312,"grows as dull as its characters , about whose fate it is hard to care . ",0
41906,junk-calorie ,0
34766,"even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness ",0
3644,scream low budget ,0
30771,"is hilarious as she tries to resuscitate the fun-loving libertine lost somewhere inside the conservative , handbag-clutching sarandon . ",1
162,derivative and hammily ,0
50291,"is ) a fascinating character , and deserves a better vehicle than this facetious smirk of a movie . ",0
4514,once in the rush to save the day did i become very involved in the proceedings ; to me ,1
249,"degraded , handheld blair witch video-cam footage ",0
19475,orgasm ,1
60221,piece to watch with kids and use to introduce video as art ,1
52057,lives up ,1
11538,", it gets to you . ",1
3105,... hokey art house pretension . ,0
17252,rattling the viewer ,1
20476,be consigned to the dustbin of history ,0
15696,does n't allow an earnest moment to pass without reminding audiences that it 's only a movie ,0
4201,"a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing ",0
47667,it 's pretty stupid . ,0
15536,writer-director ritchie reduces wertmuller 's social mores and politics to tiresome jargon . ,0
35533,"an uncomfortable movie , suffocating and sometimes almost senseless , ",0
34542,", the film never recovers from the clumsy cliché of the ugly american abroad , and the too-frosty exterior ms. paltrow employs to authenticate her british persona is another liability . ",0
40419,"'ve never seen ( a remake ) do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ",0
37203,... deliver a riveting and surprisingly romantic ride . ,1
5026,its premise is smart ,1
56374,purr ,1
43374,an affectionately goofy satire that 's unafraid to throw elbows when necessary ,1
1416,you can take the grandkids or the grandparents and never worry about anyone being bored ,1
54700,fingering problems than finding solutions ,0
32575,an enthralling aesthetic experience ,1
29785,obscure this movie 's lack of ideas ,0
52303,late-summer ,1
15529,( t ) he film is never sure to make a clear point -- even if it seeks to rely on an ambiguous presentation . ,0
28651,seems like something american and european gay movies were doing 20 years ago . ,0
11431,"seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves ",0
44746,goodness for this signpost ,1
51746,does not really make the case the kissinger should be tried as a war criminal ,0
24789,yet lacking about everything ,0
11036,most poorly staged ,0
61445,often surprising twists and ,1
64092,"a touching , small-scale story of family responsibility and care in the community ",1
37803,the elements that will grab you ,1
5770,"lurches between not-very-funny comedy , unconvincing dramatics ",0
59792,great actors hamming it up ,1
24999,realized the harsh reality of my situation ,0
47690,"the dramatic scenes are frequently unintentionally funny , and the action sequences -- clearly the main event -- are surprisingly uninvolving ",0
30519,that made me want to bolt the theater in the first 10 minutes ,0
8166,the laziness and arrogance of a thing that already knows it 's won ,0
55209,dumped a whole lot of plot in favor of ... outrageous gags ,0
16499,", there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows . ",0
56403,a career-defining revelation ,1
57769,the best of the pierce brosnan james bond ,1
26856,", ( haneke ) steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology . ",1
31795,as an old pickup skidding completely out of control on a long patch of black ice ,0
64895,"once she lets her love depraved leads meet , ( denis ' ) story becomes a hopeless , unsatisfying muddle ",0
64751,a cliché left ,0
19571,the viewer expects something special but instead gets ( sci-fi ) rehash . ,0
54828,` best part ' of the movie ,1
10869,scorsese 's mean streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot ,0
1398,"that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out ",1
28612,there are lulls ,0
21994,"burns ' visuals , characters and his punchy dialogue , ",1
31263,"gentle , mesmerizing ",1
56588,13 conversations about one thing '' is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling . ,1
57585,most moronic screenplays ,0
32717,sincere and artful ,1
15174,its lackadaisical plotting and mindless action ,0
21355,provocative and ,1
24499,kids ( of all ages ) that like adventure ,1
44170,"is a terrific role for someone like judd , who really ought to be playing villains ",1
67341,i also believe that resident evil is not it . ,0
62582,piffle . ,0
1814,"this film , which is often preachy and poorly acted ",0
18914,a catastrophic collision of tastelessness and gall ,0
58948,"when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns ",1
37998,picture that does not move ,0
16538,"oddly , the film is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny . ",1
50555,an epic ,1
12417,"the quiet american is n't a bad film , it 's just one that could easily wait for your pay per view dollar . ",0
67161,prove that movie-star intensity can overcome bad hair design ,1
37052,wear thin ,0
25201,running off ,0
409,of our most flamboyant female comics ,1
1731,a complete waste of time ,0
66420,sly humor ,1
66452,good race ,1
63853,has the rare capability to soothe and break your heart with a single stroke ,1
1551,"sanctimonious , self-righteous and ",0
39711,gangs ,0
13088,is : ` scooby ' do n't . ,0
15262,cinematography and exhilarating point-of-view shots ,1
12364,writer-director danny verete 's three tales comprise a powerful and reasonably fulfilling gestalt . ,1
32235,weak script ,0
36594,"this method almost never fails him , and it works superbly here . ",1
54832,"create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior ",0
38513,darkness ,0
4638,", harvard man is something rare and riveting : a wild ride that relies on more than special effects . ",1
35480,like a spring-break orgy for pretentious arts majors ,0
2362,"soderbergh , like kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit . ",1
3307,believe that resident evil is not it . ,0
38762,"deflated ending aside , there 's much to recommend the film . ",1
16088,slurs ,0
14910,"emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook ",0
50198,is just as obvious as telling a country skunk that he has severe body odor ,0
13880,"rewritten , and for the uncompromising knowledge that the highest power of all is the power of love . ",1
41309,tick-tock ,0
63155,a ` girls gone wild ' video ,0
30384,might deliver again and again ,1
36980,", it 's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome . ",1
19540,downhill ,0
708,good a job as anyone ,1
63308,the atmosphere of the crime expertly ,1
60879,bale reduced mainly to batting his sensitive eyelids ,0
11503,is hindered by uneven dialogue and plot lapses ,0
46426,crap like this ,0
15370,action-packed an experience ,1
46864,some charm and heart ,1
37394,"this is lightweight filmmaking , to be sure , but it 's pleasant enough -- and oozing with attractive men ",1
29967,probably be one of those movies barely registering a blip on the radar screen of 2002 . ,0
51439,anguished performance ,0
20271,yu clearly hopes to camouflage how bad his movie is . ,0
28111,'s a diverting enough hour-and-a-half for the family audience ,1
34855,"unfolds with all the mounting tension of an expert thriller , ",1
19963,"ourside the theater roger might be intolerable company , but inside it he 's well worth spending some time with ",1
66749,", and gently tedious in its comedy ",1
2667,gives hollywood sequels ,1
43003,bungle their way through the narrative ,0
28606,"no one involved , save dash , shows the slightest aptitude for acting , and the script , credited to director abdul malik abbott and ernest ` tron ' anderson , seems entirely improvised . ",0
45426,stuart little 2 manages sweetness largely without stickiness . ,1
9038,"seen in a while , a meander through worn-out material ",0
18443,told what actually happened as if it were the third ending of clue ,0
65340,pitifully ,0
19044,heartening in the same way ,1
25982,has really found his groove these days ,1
56650,speaks more of the season than the picture ,0
32525,i have to admit i walked out of runteldat . ,0
60408,misses a major opportunity to be truly revelatory about his psyche . ,0
56848,a very tasteful rock and ,1
2553,( clooney 's ) debut can be accused of being a bit undisciplined ,0
18101,ms. griffiths and mr. pryce bring off this wild welsh whimsy . ,1
53295,tries so hard to be quirky and funny that the strain is all too evident . ,0
41680,dopey dialogue and ,0
13566,rising ,1
65157,who finds his inspiration on the fringes of the american underground ,1
25754,the movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart . ,0
55544,off-kilter dialogue ,0
55113,"worthless , from its pseudo-rock-video opening to the idiocy of its last frames ",0
64555,"'s a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism ",1
59518,works on no level whatsoever for me . ,0
53114,"this is popcorn movie fun with equal doses of action , cheese , ham and cheek ( as well as a serious debt to the road warrior ) ",1
16307,bother watching past the second commercial break ,0
40984,fondness ,1
14250,introspective and ,1
664,efficiency and an affection for the period ,1
32915,"is little question that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out ",1
1511,poignant and funny ,1
56803,'s thoroughly winning tone ,1
38942,i fear ,0
39243,adrift in various new york city locations ,0
22785,solidly entertaining and moving ,1
18355,uselessly ,0
37596,pleased to discover that tian 's meticulous talent has not withered during his enforced hiatus ,1
39135,is generally quite funny ,1
38465,the movie grows boring despite the scenery . ,0
18950,a marvelous performance by allison lohman as an identity-seeking foster child . ,1
29463,we all lose track of ourselves by trying ,1
36727,"turn in perfectly executed and wonderfully sympathetic characters , who are alternately touching and funny ",1
9028,"watchable up until the point where the situations and the dialogue spin hopelessly out of control -- that is to say , ",0
8692,a fantastically vital movie that manages to invest real humor ,1
46239,a movie that 's held ,1
16719,it 's the perfect cure for insomnia . ,0
29329,watered-down ,0
54922,a compelling film . ,1
29980,yourself remembering this refreshing visit to a sunshine state ,1
20677,"the movie has a script ( by paul pender ) made of wood , and it 's relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions ",0
8764,"there are n't too many films that can be as simultaneously funny , offbeat and heartwarming ( without a thick shmear of the goo , at least ) , but ",1
48443,repulsive and ,0
36519,fails to overcome the film 's manipulative sentimentality and annoying stereotypes . ,0
12831,"some fine acting , but ultimately a movie with no reason for being . ",0
49262,joyous communal festival ,1
11797,is meaningful or memorable ,1
38542,depressingly thin ,0
41099,"an oily arms dealer , squad car pile-ups and the requisite screaming captain ",0
61373,made a film so unabashedly hopeful that it actually makes the heart soar ,1
8458,genius ,1
11244,fierce ,1
42302,too steeped in fairy tales and other childish things ,0
54023,"dancing , singing , and unforgettable characters ",1
59974,is funny and ,1
13892,assured direction and complete lack of modern day irony ,1
22313,fast-paced and wonderfully edited ,1
3088,both the beauty of the land and the people ,1
52270,vacuous ,0
29374,` ron seal the deal ,1
17887,offers opportunities for occasional smiles and ,1
22264,committed ,1
62437,capture the chaos of france in the 1790 's ,1
4089,movie dawdle ,0
64868,a powerful performance from mel gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an m-16 ,1
54550,( which might have been called freddy gets molested by a dog ) ,0
49930,is plenty of fun for all ,1
42278,that refreshes the mind and spirit along with the body ,1
33494,"trial movie , escape movie and unexpected fable ",1
21902,has the disadvantage of also looking cheap . ,0
48739,refreshingly natural ,1
3095,a one-of-a-kind work ,1
59525,action man cliché atop wooden dialogue ,0
3811,the movie is better than you might think . ,1
26314,not amused by the sick sense of humor ,0
54323,the art direction is often exquisite ,1
41930,splashy and entertainingly nasty ,1
50896,grandness ,1
22359,a simple `` goddammit ,0
20049,"little action , almost no suspense or believable tension , ",0
37215,genial than ingenious ,0
45669,merely offensive ,0
10394,surprisingly insightful ,1
50135,made a movie that is n't just offensive ,0
11804,otherwise appalling ,0
62797,"a glorified sitcom , and a long , unfunny one at that ",0
44287,enjoyed most of mostly martha ,1
11135,"is ultimately rather silly and overwrought , ",0
39041,"earnest , ",1
24168,the gay '70s ,1
15565,spy action flick with antonio banderas and lucy liu never comes together . ,0
25749,resident evil is not it ,0
55413,out ballsy and stylish but fails to keep it up and settles into clichés . ,0
48965,worse than you can imagine ,0
28389,this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero ,0
31770,"inane , humorless and under-inspired ",0
38656,a grittily beautiful film ,1
28088,its empowerment ,1
33901,sprinkled with a few remarks so geared toward engendering audience sympathy ,0
38336,weirdly ,0
16181,of their time ( including mine ) on something very inconsequential ,0
59286,is nicely shot ,1
65549,me want to get made-up and go see this movie with my sisters ,1
30130,integrating the characters ,1
66928,detached ,0
